Subdistrict;Month;PopDensity;Rainfall;RainfallLag1;RainfallLag2;RainfallLag3;TempAvg;HumRev;WindSpeed;AtmPress;BuiltArea;Crops;Water;Trees;FloodedVegetation;DengueIncidence
Nanggulan;Jun-21;;;;;;;;;;;;;;;
Nanggulan;Jul-21;;;;;;;;;;;;;;;
Nanggulan;Aug-21;;;;;;;;;;;;;;;
Nanggulan;Sep-21;;;;;;;;;;;;;;;
Nanggulan;Oct-21;;;;;;;;;;;;;;;
Nanggulan;Nov-21;;;;;;;;;;;;;;;
Nanggulan;Dec-21;;;;;;;;;;;;;;;
Nanggulan;Jan-22;;;;;;;;;;;;;;;
Nanggulan;Feb-22;;;;;;;;;;;;;;;
Nanggulan;Mar-22;;;;;;;;;;;;;;;
Nanggulan;Apr-22;;;;;;;;;;;;;;;
Nanggulan;May-22;;;;;;;;;;;;;;;
Nanggulan;Jun-22;;;;;;;;;;;;;;;
Nanggulan;Jul-22;;;;;;;;;;;;;;;
Nanggulan;Aug-22;;;;;;;;;;;;;;;
Nanggulan;Sep-22;;;;;;;;;;;;;;;
Nanggulan;Oct-22;;;;;;;;;;;;;;;
Nanggulan;Nov-22;;;;;;;;;;;;;;;
Nanggulan;Dec-22;;;;;;;;;;;;;;;
Kalibawang;Jan-17;529;311,13;305,86;295,31;342,77;23,01;90,31;2,59;93,99;678,89;691,04;91,73;3470,14;3,01;9
Kalibawang;Feb-17;529;395,51;311,13;305,86;295,31;22,97;90,56;2,66;94,07;685,21;676,02;92,59;3460,90;3,04;3
Kalibawang;Mar-17;529;158,2;395,51;311,13;305,86;23,36;88,56;2,16;94,08;691,99;663,65;93,15;3448,90;3,02;2
Kalibawang;Apr-17;530;242,58;158,2;395,51;311,13;23,40;89,56;1,99;94,11;699,20;653,65;93,43;3434,40;2,95;1
Kalibawang;May-17;530;105,47;242,58;158,2;395,51;23,19;90,62;2,68;94,11;706,79;645,83;93,45;3417,69;2,85;2
Kalibawang;Jun-17;530;126,56;105,47;242,58;158,2;22,72;89,94;2,41;94,17;714,72;639,97;93,21;3399,05;2,72;0
Kalibawang;Jul-17;530;36,91;126,56;105,47;242,58;21,78;89,81;3,26;94,23;722,97;635,93;92,76;3378,74;2,57;1
Kalibawang;Aug-17;530;0;36,91;126,56;105,47;21,85;85,19;3,34;94,19;731,48;633,54;92,09;3357,06;2,39;1
Kalibawang;Sep-17;530;100,2;0;36,91;126,56;23,07;80,94;3,12;94,19;740,22;632,67;91,25;3334,26;2,20;0
Kalibawang;Oct-17;531;374,41;100,2;0;36,91;23,29;88,06;2,98;94,09;749,13;633,20;90,24;3310,61;2,00;1
Kalibawang;Nov-17;531;253,12;374,41;100,2;0;23,51;88,56;2,30;93,91;758,17;635,03;89,10;3286,37;1,80;0
Kalibawang;Dec-17;531;232,03;253,12;374,41;100,2;23,15;89,12;2,61;94,01;767,29;638,04;87,85;3261,79;1,60;1
Kalibawang;Jan-18;531;274,22;232,03;253,12;374,41;22,94;90,12;3,07;93,88;776,44;642,13;86,50;3237,11;1,40;1
Kalibawang;Feb-18;532;601,17;274,22;232,03;253,12;23,05;90,38;2,42;94,07;785,56;647,19;85,09;3212,61;1,21;1
Kalibawang;Mar-18;532;221,48;601,17;274,22;232,03;23,38;88,81;1,93;94,02;794,65;653,03;83,64;3188,72;1,03;2
Kalibawang;Apr-18;532;205,66;221,48;601,17;274,22;23,63;89,62;2,16;94,04;803,70;659,45;82,19;3165,88;0,87;2
Kalibawang;May-18;532;21,09;205,66;221,48;601,17;23,08;89,00;2,67;94,11;812,70;666,21;80,78;3144,54;0,71;8
Kalibawang;Jun-18;533;47,46;21,09;205,66;221,48;22,37;88,62;2,77;94,20;821,65;673,11;79,42;3125,11;0,57;1
Kalibawang;Jul-18;533;0;47,46;21,09;205,66;21,15;86,12;3,14;94,18;830,54;679,89;78,16;3108,02;0,45;3
Kalibawang;Aug-18;533;0;0;47,46;21,09;21,73;80,38;3,45;94,23;839,37;686,33;77,01;3093,67;0,34;9
Kalibawang;Sep-18;534;5,27;0;0;47,46;23,47;75,12;3,55;94,21;848,13;692,16;76,00;3082,49;0,25;7
Kalibawang;Oct-18;534;52,73;5,27;0;0;24,65;73,88;3,42;94,18;856,82;697,12;75,15;3074,88;0,17;3
Kalibawang;Nov-18;535;263,67;52,73;5,27;0;24,03;84,75;2,51;94,11;865,42;700,96;74,49;3071,27;0,10;2
Kalibawang;Dec-18;535;353,32;263,67;52,73;5,27;23,44;88,62;2,59;94,05;873,94;703,40;74,04;3072,08;0,04;0
Kalibawang;Jan-19;534;400,78;353,32;263,67;52,73;23,75;88,44;2,55;94,08;882,36;704,19;73,82;3077,77;0,00;5
Kalibawang;Feb-19;534;337,5;400,78;353,32;263,67;23,70;89,69;1,73;94,18;890,63;703,17;73,85;3088,63;0,00;2
Kalibawang;Mar-19;535;263,67;337,5;400,78;353,32;23,31;89,50;2,17;94,14;898,50;700,59;74,11;3104,21;0,00;3
Kalibawang;Apr-19;535;268,95;263,67;337,5;400,78;24,13;89,75;2,05;94,05;905,65;696,82;74,54;3123,90;0,00;0
Kalibawang;May-19;536;73,83;268,95;263,67;337,5;23,25;89,75;2,84;94,17;911,76;692,19;75,13;3147,09;0,00;4
Kalibawang;Jun-19;537;0;73,83;268,95;263,67;21,81;88,56;2,84;94,18;916,49;687,08;75,83;3173,15;0,00;0
Kalibawang;Jul-19;538;0;0;73,83;268,95;21,42;85,31;3,30;94,24;919,52;681,81;76,60;3201,45;0,00;0
Kalibawang;Aug-19;539;0;0;0;73,83;21,91;78,94;3,52;94,26;920,52;676,73;77,40;3231,32;0,00;1
Kalibawang;Sep-19;540;26,37;0;0;0;23,40;72,31;3,66;94,30;919,19;672,15;78,19;3262,10;0,00;0
Kalibawang;Oct-19;541;15,82;26,37;0;0;24,78;70,94;3,49;94,15;915,21;668,39;78,94;3293,07;0,00;0
Kalibawang;Nov-19;543;68,55;15,82;26,37;0;25,26;73,50;3,08;94,10;908,33;665,77;79,59;3323,50;0,00;2
Kalibawang;Dec-19;544;337,5;68,55;15,82;26,37;24,78;83,75;1,63;94,05;898,31;664,59;80,10;3352,65;0,00;0
Kalibawang;Jan-20;549;305,86;337,5;68,55;15,82;24,15;86,94;2,21;94,06;884,95;665,16;80,43;3379,71;0,00;4
Kalibawang;Feb-20;551;390,23;305,86;337,5;68,55;23,91;88,69;2,13;94,13;868,29;667,70;80,54;3404,07;0,00;4
Kalibawang;Mar-20;552;363,87;390,23;305,86;337,5;24,05;89,62;1,95;94,07;849,05;671,91;80,47;3425,78;0,00;5
Kalibawang;Apr-20;553;226,76;363,87;390,23;305,86;24,09;89,38;1,91;94,09;828,09;677,38;80,24;3445,08;0,00;5
Kalibawang;May-20;555;479,88;226,76;363,87;390,23;23,97;90,56;2,23;94,08;806,22;683,71;79,90;3462,23;0,00;5
Kalibawang;Jun-20;556;131,84;479,88;226,76;363,87;22,88;90,69;2,73;94,11;784,18;690,46;79,49;3477,49;0,00;1
Kalibawang;Jul-20;557;100,2;131,84;479,88;226,76;22,02;89,62;3,02;94,08;762,64;697,19;79,04;3491,13;0,00;4
Kalibawang;Aug-20;558;47,46;100,2;131,84;479,88;22,45;87,19;3,06;94,12;742,20;703,45;78,61;3503,45;0,00;3
Kalibawang;Sep-20;559;137,11;47,46;100,2;131,84;23,02;85,50;3,38;94,13;723,38;708,76;78,22;3514,71;0,00;1
Kalibawang;Oct-20;560;348,05;137,11;47,46;100,2;23,37;87,94;3,09;94,03;706,68;712,63;77,91;3525,22;0,00;3
Kalibawang;Nov-20;561;348,05;348,05;137,11;47,46;23,72;89,62;2,52;94,04;692,53;714,58;77,73;3535,26;0,00;3
Kalibawang;Dec-20;561;485,16;348,05;348,05;137,11;22,92;91,31;2,77;93,93;681,35;714,13;77,70;3545,15;0,00;0
Kalibawang;Jan-21;;;;;;;;;;;;;;;
Kalibawang;Feb-21;;;;;;;;;;;;;;;
Kalibawang;Mar-21;;;;;;;;;;;;;;;
Kalibawang;Apr-21;;;;;;;;;;;;;;;
Kalibawang;May-21;;;;;;;;;;;;;;;
Kalibawang;Jun-21;;;;;;;;;;;;;;;
Kalibawang;Jul-21;;;;;;;;;;;;;;;
Kalibawang;Aug-21;;;;;;;;;;;;;;;
Kalibawang;Sep-21;;;;;;;;;;;;;;;
Kalibawang;Oct-21;;;;;;;;;;;;;;;
Kalibawang;Nov-21;;;;;;;;;;;;;;;
Kalibawang;Dec-21;;;;;;;;;;;;;;;
Kalibawang;Jan-22;;;;;;;;;;;;;;;
Kalibawang;Feb-22;;;;;;;;;;;;;;;
Kalibawang;Mar-22;;;;;;;;;;;;;;;
Kalibawang;Apr-22;;;;;;;;;;;;;;;
Kalibawang;May-22;;;;;;;;;;;;;;;
Kalibawang;Jun-22;;;;;;;;;;;;;;;
Kalibawang;Jul-22;;;;;;;;;;;;;;;
Kalibawang;Aug-22;;;;;;;;;;;;;;;
Kalibawang;Sep-22;;;;;;;;;;;;;;;
Kalibawang;Oct-22;;;;;;;;;;;;;;;
Kalibawang;Nov-22;;;;;;;;;;;;;;;
Kalibawang;Dec-22;;;;;;;;;;;;;;;
Samigaluh;Jan-17;395;311,13;305,86;295,31;342,77;23,01;90,31;2,59;93,99;253,90;48,11;0,16;6317,99;0,00;1
Samigaluh;Feb-17;391;395,51;311,13;305,86;295,31;22,97;90,56;2,66;94,07;277,95;50,26;0,49;6232,57;0,00;1
Samigaluh;Mar-17;388;158,2;395,51;311,13;305,86;23,36;88,56;2,16;94,08;301,81;52,26;0,85;6154,98;0,00;0
Samigaluh;Apr-17;385;242,58;158,2;395,51;311,13;23,40;89,56;1,99;94,11;325,18;54,11;1,23;6084,75;0,00;0
Samigaluh;May-17;382;105,47;242,58;158,2;395,51;23,19;90,62;2,68;94,11;347,76;55,79;1,61;6021,45;0,00;0
Samigaluh;Jun-17;380;126,56;105,47;242,58;158,2;22,72;89,94;2,41;94,17;369,27;57,30;1,97;5964,69;0,00;0
Samigaluh;Jul-17;378;36,91;126,56;105,47;242,58;21,78;89,81;3,26;94,23;389,46;58,64;2,29;5914,09;0,00;0
Samigaluh;Aug-17;376;0;36,91;126,56;105,47;21,85;85,19;3,34;94,19;408,12;59,80;2,56;5869,33;0,00;0
Samigaluh;Sep-17;375;100,2;0;36,91;126,56;23,07;80,94;3,12;94,19;425,06;60,78;2,75;5830,07;0,00;0
Samigaluh;Oct-17;374;374,41;100,2;0;36,91;23,29;88,06;2,98;94,09;440,16;61,59;2,87;5796,02;0,00;0
Samigaluh;Nov-17;374;253,12;374,41;100,2;0;23,51;88,56;2,30;93,91;453,33;62,24;2,92;5766,91;0,00;0
Samigaluh;Dec-17;374;232,03;253,12;374,41;100,2;23,15;89,12;2,61;94,01;464,50;62,73;2,89;5742,48;0,00;0
Samigaluh;Jan-18;374;274,22;232,03;253,12;374,41;22,94;90,12;3,07;93,88;473,69;63,08;2,80;5722,47;0,00;0
Samigaluh;Feb-18;375;601,17;274,22;232,03;253,12;23,05;90,38;2,42;94,07;480,95;63,29;2,65;5706,66;0,00;0
Samigaluh;Mar-18;376;221,48;601,17;274,22;232,03;23,38;88,81;1,93;94,02;486,52;63,38;2,47;5694,83;0,00;0
Samigaluh;Apr-18;378;205,66;221,48;601,17;274,22;23,63;89,62;2,16;94,04;490,70;63,37;2,25;5686,77;0,00;0
Samigaluh;May-18;379;21,09;205,66;221,48;601,17;23,08;89,00;2,67;94,11;493,81;63,26;2,03;5682,30;0,00;0
Samigaluh;Jun-18;382;47,46;21,09;205,66;221,48;22,37;88,62;2,77;94,20;496,21;63,08;1,80;5681,21;0,00;0
Samigaluh;Jul-18;384;0;47,46;21,09;205,66;21,15;86,12;3,14;94,18;498,26;62,85;1,57;5683,34;0,00;0
Samigaluh;Aug-18;387;0;0;47,46;21,09;21,73;80,38;3,45;94,23;500,32;62,57;1,37;5688,50;0,00;0
Samigaluh;Sep-18;390;5,27;0;0;47,46;23,47;75,12;3,55;94,21;502,75;62,27;1,17;5696,53;0,00;0
Samigaluh;Oct-18;394;52,73;5,27;0;0;24,65;73,88;3,42;94,18;505,95;61,96;1,00;5707,25;0,00;0
Samigaluh;Nov-18;398;263,67;52,73;5,27;0;24,03;84,75;2,51;94,11;510,31;61,66;0,86;5720,49;0,00;0
Samigaluh;Dec-18;402;353,32;263,67;52,73;5,27;23,44;88,62;2,59;94,05;516,23;61,37;0,73;5736,11;0,00;1
Samigaluh;Jan-19;433;400,78;353,32;263,67;52,73;23,75;88,44;2,55;94,08;524,16;61,13;0,63;5753,92;0,00;2
Samigaluh;Feb-19;437;337,5;400,78;353,32;263,67;23,70;89,69;1,73;94,18;534,40;60,94;0,55;5773,77;0,00;0
Samigaluh;Mar-19;441;263,67;337,5;400,78;353,32;23,31;89,50;2,17;94,14;546,56;60,80;0,49;5795,46;0,00;12
Samigaluh;Apr-19;443;268,95;263,67;337,5;400,78;24,13;89,75;2,05;94,05;560,02;60,72;0,45;5818,79;0,00;7
Samigaluh;May-19;445;73,83;268,95;263,67;337,5;23,25;89,75;2,84;94,17;574,12;60,70;0,42;5843,57;0,00;2
Samigaluh;Jun-19;446;0;73,83;268,95;263,67;21,81;88,56;2,84;94,18;588,13;60,76;0,40;5869,58;0,00;2
Samigaluh;Jul-19;446;0;0;73,83;268,95;21,42;85,31;3,30;94,24;601,23;60,88;0,39;5896,61;0,00;2
Samigaluh;Aug-19;446;0;0;0;73,83;21,91;78,94;3,52;94,26;612,57;61,08;0,39;5924,47;0,00;0
Samigaluh;Sep-19;445;26,37;0;0;0;23,40;72,31;3,66;94,30;621,20;61,37;0,39;5952,93;0,00;0
Samigaluh;Oct-19;443;15,82;26,37;0;0;24,78;70,94;3,49;94,15;626,21;61,74;0,39;5981,78;0,00;0
Samigaluh;Nov-19;440;68,55;15,82;26,37;0;25,26;73,50;3,08;94,10;626,68;62,20;0,39;6010,79;0,00;0
Samigaluh;Dec-19;437;337,5;68,55;15,82;26,37;24,78;83,75;1,63;94,05;621,80;62,77;0,40;6039,73;0,00;0
Samigaluh;Jan-20;407;305,86;337,5;68,55;15,82;24,15;86,94;2,21;94,06;610,89;63,44;0,40;6068,38;0,00;3
Samigaluh;Feb-20;403;390,23;305,86;337,5;68,55;23,91;88,69;2,13;94,13;593,81;64,22;0,40;6096,52;0,00;4
Samigaluh;Mar-20;399;363,87;390,23;305,86;337,5;24,05;89,62;1,95;94,07;571,82;65,10;0,39;6124,01;0,00;1
Samigaluh;Apr-20;397;226,76;363,87;390,23;305,86;24,09;89,38;1,91;94,09;546,52;66,06;0,39;6150,75;0,00;4
Samigaluh;May-20;394;479,88;226,76;363,87;390,23;23,97;90,56;2,23;94,08;519,35;67,09;0,38;6176,61;0,00;12
Samigaluh;Jun-20;392;131,84;479,88;226,76;363,87;22,88;90,69;2,73;94,11;491,61;68,15;0,37;6201,47;0,00;7
Samigaluh;Jul-20;390;100,2;131,84;479,88;226,76;22,02;89,62;3,02;94,08;464,39;69,25;0,36;6225,23;0,00;1
Samigaluh;Aug-20;388;47,46;100,2;131,84;479,88;22,45;87,19;3,06;94,12;438,56;70,34;0,35;6247,75;0,00;0
Samigaluh;Sep-20;387;137,11;47,46;100,2;131,84;23,02;85,50;3,38;94,13;414,82;71,42;0,34;6268,93;0,00;0
Samigaluh;Oct-20;387;348,05;137,11;47,46;100,2;23,37;87,94;3,09;94,03;393,69;72,45;0,34;6288,63;0,00;0
Samigaluh;Nov-20;386;348,05;348,05;137,11;47,46;23,72;89,62;2,52;94,04;375,59;73,41;0,33;6306,74;0,00;0
Samigaluh;Dec-20;386;485,16;348,05;348,05;137,11;22,92;91,31;2,77;93,93;360,85;74,27;0,33;6323,13;0,00;0
Samigaluh;Jan-21;;;;;;;;;;;;;;;
Samigaluh;Feb-21;;;;;;;;;;;;;;;
Samigaluh;Mar-21;;;;;;;;;;;;;;;
Samigaluh;Apr-21;;;;;;;;;;;;;;;
Samigaluh;May-21;;;;;;;;;;;;;;;
Samigaluh;Jun-21;;;;;;;;;;;;;;;
Samigaluh;Jul-21;;;;;;;;;;;;;;;
Samigaluh;Aug-21;;;;;;;;;;;;;;;
Samigaluh;Sep-21;;;;;;;;;;;;;;;
Samigaluh;Oct-21;;;;;;;;;;;;;;;
Samigaluh;Nov-21;;;;;;;;;;;;;;;
Samigaluh;Dec-21;;;;;;;;;;;;;;;
Samigaluh;Jan-22;;;;;;;;;;;;;;;
Samigaluh;Feb-22;;;;;;;;;;;;;;;
Samigaluh;Mar-22;;;;;;;;;;;;;;;
Samigaluh;Apr-22;;;;;;;;;;;;;;;
Samigaluh;May-22;;;;;;;;;;;;;;;
Samigaluh;Jun-22;;;;;;;;;;;;;;;
Samigaluh;Jul-22;;;;;;;;;;;;;;;
Samigaluh;Aug-22;;;;;;;;;;;;;;;
Samigaluh;Sep-22;;;;;;;;;;;;;;;
Samigaluh;Oct-22;;;;;;;;;;;;;;;
Samigaluh;Nov-22;;;;;;;;;;;;;;;
Samigaluh;Dec-22;;;;;;;;;;;;;;;
Moyudan;Jan-17;1161;374,41;406,05;379,69;532,62;27,06;84,38;3,88;100,29;998,06;1452,62;48,50;201,60;0,00;4
Moyudan;Feb-17;1155;395,51;374,41;406,05;379,69;26,88;84,50;4,12;100,38;1000,94;1454,61;48,38;199,29;0,00;2
Moyudan;Mar-17;1150;179,3;395,51;374,41;406,05;27,35;82,44;3,30;100,40;1004,09;1455,92;48,27;197,14;0,00;2
Moyudan;Apr-17;1146;221,48;179,3;395,51;374,41;27,30;83,06;3,44;100,44;1007,46;1456,60;48,17;195,14;0,00;1
Moyudan;May-17;1142;152,93;221,48;179,3;395,51;26,81;85,31;5,03;100,46;1011,05;1456,69;48,08;193,29;0,00;1
Moyudan;Jun-17;1138;163,48;152,93;221,48;179,3;26,28;86,38;4,88;100,53;1014,82;1456,24;48,00;191,57;0,00;1
Moyudan;Jul-17;1135;26,37;163,48;152,93;221,48;24,91;87,12;5,31;100,63;1018,75;1455,29;47,93;189,99;0,00;1
Moyudan;Aug-17;1133;0;26,37;163,48;152,93;24,58;84,81;5,29;100,60;1022,81;1453,89;47,86;188,53;0,00;1
Moyudan;Sep-17;1131;94,92;0;26,37;163,48;25,25;83,69;4,75;100,59;1026,97;1452,08;47,79;187,19;0,00;0
Moyudan;Oct-17;1130;363,87;94,92;0;26,37;26,26;85,06;4,54;100,46;1031,21;1449,92;47,73;185,97;0,00;0
Moyudan;Nov-17;1129;342,77;363,87;94,92;0;26,86;85,19;3,25;100,22;1035,49;1447,46;47,67;184,85;0,00;1
Moyudan;Dec-17;1129;326,95;342,77;363,87;94,92;27,00;84,12;3,74;100,32;1039,79;1444,73;47,62;183,85;0,00;0
Moyudan;Jan-18;1129;253,12;326,95;342,77;363,87;27,05;84,75;4,88;100,16;1044,08;1441,78;47,57;182,94;0,00;1
Moyudan;Feb-18;1129;432,42;253,12;326,95;342,77;26,92;84,12;3,71;100,39;1048,33;1438,67;47,52;182,14;0,00;1
Moyudan;Mar-18;1131;332,23;432,42;253,12;326,95;27,31;82,00;2,73;100,34;1052,47;1435,43;47,47;181,46;0,00;1
Moyudan;Apr-18;1132;326,95;332,23;432,42;253,12;27,79;83,69;3,96;100,35;1056,46;1432,10;47,42;180,95;0,00;0
Moyudan;May-18;1135;15,82;326,95;332,23;432,42;26,82;84,56;5,10;100,45;1060,23;1428,74;47,36;180,62;0,00;0
Moyudan;Jun-18;1137;47,46;15,82;326,95;332,23;25,79;85,62;4,96;100,57;1063,72;1425,37;47,30;180,52;0,00;0
Moyudan;Jul-18;1141;0;47,46;15,82;326,95;24,05;85,75;4,85;100,59;1066,87;1422,04;47,24;180,67;0,00;0
Moyudan;Aug-18;1144;0;0;47,46;15,82;24,37;80,75;5,06;100,65;1069,62;1418,79;47,17;181,11;0,00;0
Moyudan;Sep-18;1149;15,82;0;0;47,46;25,37;80,19;4,90;100,63;1071,89;1415,67;47,09;181,87;0,00;0
Moyudan;Oct-18;1154;36,91;15,82;0;0;26,31;79,56;4,80;100,58;1073,65;1412,70;47,00;183,00;0,00;0
Moyudan;Nov-18;1159;411,33;36,91;15,82;0;26,76;84,12;4,02;100,47;1074,81;1409,94;46,89;184,52;0,00;0
Moyudan;Dec-18;1165;532,62;411,33;36,91;15,82;26,93;84,00;4,06;100,38;1075,32;1407,41;46,78;186,48;0,00;1
Moyudan;Jan-19;1197;543,16;532,62;411,33;36,91;27,53;83,69;3,90;100,38;1075,12;1405,16;46,65;188,94;0,00;4
Moyudan;Feb-19;1203;384,96;543,16;532,62;411,33;27,52;83,50;3,21;100,51;1074,18;1403,23;46,51;191,91;0,00;1
Moyudan;Mar-19;1209;258,4;384,96;543,16;532,62;27,27;83,75;2,91;100,45;1072,55;1401,68;46,35;195,29;0,00;4
Moyudan;Apr-19;1213;284,77;258,4;384,96;543,16;27,72;84,50;4,09;100,37;1070,33;1400,56;46,18;198,94;0,00;2
Moyudan;May-19;1217;68,55;284,77;258,4;384,96;26,74;85,12;5,23;100,51;1067,61;1399,93;46,00;202,72;0,00;5
Moyudan;Jun-19;1221;0;68,55;284,77;258,4;24,77;86,81;4,74;100,56;1064,48;1399,86;45,82;206,47;0,00;3
Moyudan;Jul-19;1224;5,27;0;68,55;284,77;24,16;86,19;5,08;100,64;1061,03;1400,39;45,63;210,01;0,00;1
Moyudan;Aug-19;1226;0;5,27;0;68,55;23,92;83,88;4,86;100,68;1057,35;1401,60;45,44;213,16;0,00;0
Moyudan;Sep-19;1228;5,27;0;5,27;0;24,54;81,88;4,99;100,73;1053,52;1403,54;45,24;215,73;0,00;0
Moyudan;Oct-19;1229;21,09;5,27;0;5,27;25,83;81,19;4,15;100,54;1049,63;1406,27;45,05;217,52;0,00;0
Moyudan;Nov-19;1230;63,28;21,09;5,27;0;26,90;79,81;3,89;100,46;1045,77;1409,86;44,85;218,35;0,00;1
Moyudan;Dec-19;1230;416,6;63,28;21,09;5,27;27,81;82,25;2,59;100,36;1042,02;1414,38;44,66;218,02;0,00;0
Moyudan;Jan-20;1213;311,13;416,6;63,28;21,09;27,83;82,38;3,34;100,36;1038,46;1419,89;44,48;216,37;0,00;0
Moyudan;Feb-20;1212;427,15;311,13;416,6;63,28;27,76;83,69;3,08;100,43;1035,16;1426,41;44,30;213,34;0,00;2
Moyudan;Mar-20;1212;627,54;427,15;311,13;416,6;27,91;84,69;3,27;100,37;1032,13;1433,75;44,14;209,20;0,00;3
Moyudan;Apr-20;1212;448,24;627,54;427,15;311,13;28,12;83,56;3,68;100,40;1029,35;1441,62;43,98;204,31;0,00;2
Moyudan;May-20;1212;796,29;448,24;627,54;427,15;27,71;85,69;4,48;100,39;1026,80;1449,76;43,84;199,01;0,00;0
Moyudan;Jun-20;1212;258,4;796,29;448,24;627,54;26,76;85,38;5,41;100,46;1024,48;1457,91;43,71;193,60;0,00;3
Moyudan;Jul-20;1212;47,46;258,4;796,29;448,24;25,52;85,25;5,42;100,45;1022,37;1465,77;43,60;188,36;0,00;3
Moyudan;Aug-20;1213;47,46;47,46;258,4;796,29;25,33;85,38;5,22;100,50;1020,47;1473,06;43,51;183,56;0,00;2
Moyudan;Sep-20;1213;105,47;47,46;47,46;258,4;25,88;84,25;5,08;100,50;1018,76;1479,49;43,44;179,41;0,00;1
Moyudan;Oct-20;1214;532,62;105,47;47,46;47,46;26,32;86,06;4,97;100,39;1017,22;1484,75;43,40;176,12;0,00;1
Moyudan;Nov-20;1215;421,88;532,62;105,47;47,46;27,27;85,62;4,16;100,36;1015,86;1488,56;43,38;173,90;0,00;0
Moyudan;Dec-20;1216;506,25;421,88;532,62;105,47;26,80;84,56;3,70;100,23;1014,65;1490,62;43,39;172,95;0,00;0
Moyudan;Jan-21;;;;;;;;;;;;;;;
Moyudan;Feb-21;;;;;;;;;;;;;;;
Moyudan;Mar-21;;;;;;;;;;;;;;;
Moyudan;Apr-21;;;;;;;;;;;;;;;
Moyudan;May-21;;;;;;;;;;;;;;;
Moyudan;Jun-21;;;;;;;;;;;;;;;
Moyudan;Jul-21;;;;;;;;;;;;;;;
Moyudan;Aug-21;;;;;;;;;;;;;;;
Moyudan;Sep-21;;;;;;;;;;;;;;;
Moyudan;Oct-21;;;;;;;;;;;;;;;
Moyudan;Nov-21;;;;;;;;;;;;;;;
Moyudan;Dec-21;;;;;;;;;;;;;;;
Moyudan;Jan-22;;;;;;;;;;;;;;;
Moyudan;Feb-22;;;;;;;;;;;;;;;
Moyudan;Mar-22;;;;;;;;;;;;;;;
Moyudan;Apr-22;;;;;;;;;;;;;;;
Moyudan;May-22;;;;;;;;;;;;;;;
Moyudan;Jun-22;;;;;;;;;;;;;;;
Moyudan;Jul-22;;;;;;;;;;;;;;;
Moyudan;Aug-22;;;;;;;;;;;;;;;
Moyudan;Sep-22;;;;;;;;;;;;;;;
Moyudan;Oct-22;;;;;;;;;;;;;;;
Moyudan;Nov-22;;;;;;;;;;;;;;;
Moyudan;Dec-22;;;;;;;;;;;;;;;
Minggir;Jan-17;1123;311,13;305,86;295,31;342,77;23,01;90,31;2,59;93,99;974,75;1485,53;68,15;152,67;0,00;2
Minggir;Feb-17;1116;395,51;311,13;305,86;295,31;22,97;90,56;2,66;94,07;987,09;1474,35;68,55;151,42;0,00;1
Minggir;Mar-17;1109;158,2;395,51;311,13;305,86;23,36;88,56;2,16;94,08;998,49;1464,56;68,83;149,94;0,00;1
Minggir;Apr-17;1104;242,58;158,2;395,51;311,13;23,40;89,56;1,99;94,11;1008,97;1456,07;68,99;148,27;0,00;0
Minggir;May-17;1098;105,47;242,58;158,2;395,51;23,19;90,62;2,68;94,11;1018,52;1448,82;69,04;146,43;0,00;0
Minggir;Jun-17;1094;126,56;105,47;242,58;158,2;22,72;89,94;2,41;94,17;1027,17;1442,72;68,99;144,45;0,00;0
Minggir;Jul-17;1090;36,91;126,56;105,47;242,58;21,78;89,81;3,26;94,23;1034,93;1437,70;68,85;142,35;0,00;0
Minggir;Aug-17;1087;0;36,91;126,56;105,47;21,85;85,19;3,34;94,19;1041,81;1433,69;68,61;140,16;0,00;0
Minggir;Sep-17;1085;100,2;0;36,91;126,56;23,07;80,94;3,12;94,19;1047,84;1430,63;68,29;137,90;0,00;0
Minggir;Oct-17;1083;374,41;100,2;0;36,91;23,29;88,06;2,98;94,09;1053,04;1428,46;67,91;135,60;0,00;0
Minggir;Nov-17;1082;253,12;374,41;100,2;0;23,51;88,56;2,30;93,91;1057,45;1427,12;67,46;133,27;0,00;0
Minggir;Dec-17;1081;232,03;253,12;374,41;100,2;23,15;89,12;2,61;94,01;1061,08;1426,54;66,95;130,94;0,00;0
Minggir;Jan-18;1081;274,22;232,03;253,12;374,41;22,94;90,12;3,07;93,88;1063,99;1426,67;66,40;128,62;0,00;0
Minggir;Feb-18;1082;601,17;274,22;232,03;253,12;23,05;90,38;2,42;94,07;1066,20;1427,44;65,81;126,34;0,00;0
Minggir;Mar-18;1084;221,48;601,17;274,22;232,03;23,38;88,81;1,93;94,02;1067,80;1428,74;65,20;124,14;0,00;0
Minggir;Apr-18;1086;205,66;221,48;601,17;274,22;23,63;89,62;2,16;94,04;1068,86;1430,43;64,57;122,05;0,00;0
Minggir;May-18;1089;21,09;205,66;221,48;601,17;23,08;89,00;2,67;94,11;1069,47;1432,39;63,95;120,12;0,00;0
Minggir;Jun-18;1092;47,46;21,09;205,66;221,48;22,37;88,62;2,77;94,20;1069,71;1434,49;63,33;118,39;0,00;0
Minggir;Jul-18;1096;0;47,46;21,09;205,66;21,15;86,12;3,14;94,18;1069,66;1436,59;62,74;116,88;0,00;0
Minggir;Aug-18;1101;0;0;47,46;21,09;21,73;80,38;3,45;94,23;1069,42;1438,56;62,18;115,64;0,00;0
